,url,nombre,resumen,especialidad,sector,tamaño_empresa,fundacion,sitio_web,teléfono
475,https://www.linkedin.com/company/fusionconsultingag/,Fusion Consulting,"Fusion Consulting is a global IT and management consultancy. We aim at long-term partnerships with our clients in order to help them to define and achieve their individual goals. We do not only implement innovative solutions, but also provide support with the conception and execution of the best possible solutions for our customers.

Expertise: Interim Management, Growth Consulting, Digital Transformation, Project Management Office, Master Data Management, Process Management, ERP/CRM Implementation, Big Data, SAP S/4 HANA","PMO, Project Management, Data Migration, IT Roll-out, Offshore and Nearshore Services, Business Insight, OCM y Data Mangement",201-500 empleados,"221 en LinkedIn
Incluye los miembros que han indicado a Fusion Consulting como empresa actual (también a los que tienen un puesto a media jornada).",2012,http://www.fusion-cons.com,Unknown
476,https://www.linkedin.com/company/nestersoftware/,Nester,"En Nester tenemos la misión de transformar y digitalizar la gestión inmobiliaria, ofreciendo una plataforma cloud con la mejor tecnología del mercado.

Empoderamos a los Property Managers, Propietarios e Inquilinos para que tomen las mejores decisiones y aumenten la rentabilidad de sus activos reduciendo todas las ineficiencias y automatizando todas las gestiones relacionadas con el alquiler.

Conoce porqué somos diferentes y por qué deberías formar parte del equipo de Nester si tus ambiciones y objetivos se encuentran alineados.

Welcome to #TheWayToRent. Welcome to Nester.","Proptech, Real Estate Management, Big Data, Artificial Inteligence, Scoring, KYC y PSD2 Payments",Desarrollo de software,11-50 empleados,2020,https://www.nestersoftware.com,932715269
477,https://www.linkedin.com/company/spacewell-a-nemetschek-company/,SPACEWELL | A Nemetschek Company,"Spacewell, a Nemetschek Group company, is a technology and consulting firm, supporting its clients across the globe to improve the performance of their building portfolios. Our core purpose is to make buildings work harder for their occupants by unlocking the power of building data. We assist our clients to optimize their facility operations and achieve bottom-line savings. And we help them create workplaces that offer the agility, flexibility, and connectivity needed to support new ways of working.

The Spacewell offering consists of:
- IoT-connected Spacewell Workplace SaaS platform for 
        - Workplace Analytics
        - Workplace Experience
        - Workplace Management
-      AI-powered Energy management software (Dexma)
- Easy-to-use, highly configurable, standard IWMS (MCS software)
- Long-term maintenance software (O-Prognose)
-       Independent advisory services delivered by domain experts (Advisory)

To learn more, please visit: www.spacewell.com

#IWMS #CAFM #smartbuildings #PropTech #digitaltwin #CRE #software #BuildingIoT #realestate #workplace #facilitymanagement #energymanagement #buildingmaintenance
ment (IX-Haus)",1989,Servicios de TI y consultoría de TI,201-500 empleados,"Antwerp, Flemish Region",https://spacewell.com,+32 (0)3 829 04 95
478,https://www.linkedin.com/company/seqera-labs/,Seqera Labs,"Seqera Labs is on a mission to simplify complex data analysis pipelines in the cloud. We provide software that enables developers and data scientists to create and deploy data applications in any environment. Our core, open-source technology Nextflow transforms the building of massively scalable and distributed computing solutions. Seqera is now empowering customers across pharma, genomics and biotech to break with the status quo of closed-platforms and custom scripts to embrace the future of cloud.","cloud, workflows, genomics, hpc, data y compute",11-50 empleados,"37 en LinkedIn
Incluye los miembros que han indicado a Seqera Labs como empresa actual (también a los que tienen un puesto a media jornada).",2018,http://www.seqera.io,
479,https://www.linkedin.com/company/tecalliance/,TecAlliance,"We are your global partner for all things aftermarket data related.

From parts manufacturers to dealers and trade, to workshops and fleet operators, our products help automotive aftermarket players worldwide advance their business through the power of standardised data. We are your trusted partner with more than 25 years of experience, offering data & solutions for the entire value chain.

The TecAlliance brand combines all the experience of the long-established companies and brands TecDoc, TecCom, TecRMI and TecFleet. Based on our globally leading data standards, our data and solutions help you to sell more parts & make things easy for your customers.

With more than 900 employees worldwide, we are confident that we can also support you in digitising your business. Think global, act local – that’s our everyday business and we mean it. We are at your service wherever you are in the world either through our 20+ local subsidiaries or our vast partner network.",,501-1000 empleados,"489 en LinkedIn
Incluye los miembros que han indicado a TecAlliance como empresa actual (también a los que tienen un puesto a media jornada).",1994,http://www.tecalliance.net,Unknown
480,https://www.linkedin.com/company/icaregroup/,I-care Group,"I-care is a global leader in predictive and prescriptive maintenance. Our AI-powered and data driven solutions predict industrial failures before anyone else. With our innovative methods, products and services, we take care of thousands of assets and processes of clients around the world and we help them reduce risks for safer, more productive, and more sustainable industries. Founded in 2004 and based in Belgium, I-care employs over 500 people and has offices in 26 countries (Europe, USA, and Asia). It was named Business of the Year 2020.

I-care is a responsible partner. We are responsible towards all of our stakeholders and our planet.

Our values are respect for others, performance, and sustainability.

- Respect for others. We deeply care about our people. We strongly believe in and promote equality, diversity, and inclusion. We support each employee and we empower one another. We trust each other and achieve more by working together. We are loyal and honest, and we also know how to have fun.

- Performance. We deeply care about our customers. Exceeding their expectations is our top priority. We help them to be models of efficiency and innovation. Overall, companies that work with us reduce their industrial breakdowns by as much as 95% and increase their site productivity by as much as 30%. We nurture long-term relationships with our clients and have not lost a single one of them since our founding in 2004.
 
- Sustainability. We deeply care about our planet and want to contribute to a more sustainable world. Thanks to I-care solutions and services, industrial assets around the world consume less and pollute less. By improving the operation conditions of our clients’ assets, we also prevent human and environmental disasters. Our development strategy is based on sustainable growth and innovation. We constantly invest in R&D to further improve our technology and have an even greater impact.","Reliability Engineering, Predictive Maintenance, Vibration Diagnostic & Testing, Infrared Thermography, Ultrasound Diagnostic, Wireless sensors, Asset Management, Operational Excellence, RCM, Training, Planning and Scheduling, Wireless Vibration, Shutdown Management, RCL Engineering, Wrench Time Optimisation, Condition Monitoring, Maintenance 4.0, IIoT, Industry 4.0, Oil analysis, Predictive analytics, Machine learning, Artificial intelligence, IoT, IIoT, Measure and Analyze y Asset Failure",Fabricación de maquinaria industrial,501-1000 empleados,2004,http://www.icareweb.com,+32 65 45 72 14
481,https://www.linkedin.com/company/esoftglobal/,Esoft,"For two decades as the largest tech-based content creation company in the world with 850+ employees, we have made it easier to market real estate, helping realtors around the world through visionary image

Our customers are real estate agents and property-marketing companies in Europe, the USA, and Australia who rely on us for our fast service, our innovative solutions, and the high and consistent quality of the solutions we deliver.

Esoft was founded in 2000. Since the beginning, we have experienced continuous growth. Today, we have over 850 employees in our offices in Denmark, Sweden, United Arab Emirates, and Vietnam.

In 2016, Esoft released Esoft Shine which is an intelligent online marketing tool based on Big Data and Artificial Intelligence. With Esoft Shine real estate agents will easily improve the efficiency of their online advertising by up to 200%.

As one of the largest suppliers, we possess the competences and qualities it takes to lead the market. Practice makes perfect, and we are proud to deliver high-quality, uniform results in every project – all with a quick turnaround time.

We are always looking for new talents, who wish to develop new and innovative solutions for the global market within sales and marketing for real estate. Are you open minded with a great drive and positive energy, and are you dedicated to making a difference, we would love to hear from you! 
Our values - quality, credibility, openness, innovation, care, and passion - is based on our fundamental wish on making a difference - for each other and for our customers. We believe that we will achieve the best results by creating a culture and working environment where the employees are happy and have the opportunity to develop professionally and as a human. Our award-winning CSR policy and employee ethics prove that we just don't talk.

Visit www.esoft.com today!",Unknown,501-1000 empleados,"278 en LinkedIn
Incluye los miembros que han indicado a Esoft como empresa actual (también a los que tienen un puesto a media jornada).","Innovation, Online Marketing, Image Processing, Copywriting, Real Estate, Content Production, Property Technology, Real Estate Marketing, Video Editing, Floor Plan Redraw, 3D Visualisation y Real Estate Photography",http://www.esoft.com,Unknown
482,https://www.linkedin.com/company/this-is-oliver/,OLIVER,"OLIVER is a platform that through a smart GPS, sport science and a mobile app provides with key information to:

- Improve performance
- Evolve talents
- Prevent injuries","football, soccer, Connected Self, social, health, Deep Learning, AI, Machine Learning, Predictive Models, Big Data, Data Science, Sports Science, Startup y Innovation",11-50 empleados,"36 en LinkedIn
Incluye los miembros que han indicado a OLIVER como empresa actual (también a los que tienen un puesto a media jornada).",2018,http://www.tryoliver.com,Unknown
483,https://www.linkedin.com/company/invensity/,INVENSITY,"INVENSITY is an international technology and innovation consulting company with offices in Hamburg, Dusseldorf, Wiesbaden, Stuttgart, Munich, Detroit (USA), Manila (Philippines) and Barcelona (Spain). INVENSITY uses its Academy and Innovation Center to provide an ongoing outstanding level of service to renowned companies in the field of research and development. High-quality training and one-on-one mentoring build the knowledge, talent and skills of INVENSITY’s employees, enabling them to develop approaches to their work and competencies that can be applied across the range of projects undertaken in the company’s departments.",2007,Asesoría y servicios empresariales,201-500 empleados,"Wiesbaden, Hessen",https://www.invensity.com,+49 611 504 754 0
484,https://www.linkedin.com/company/zoilinks/,Zoi,"Somos punteros en las industrias manufactureras y al por menor, y ayudamos a nuestros clientes a alcanzar el siguiente nivel digital.

Nuestras competencias en AWS Iot, DevOps, Well-Architected y SAP ponen de relieve nuestro alto grado de certificación y nuestra voluntad de siempre evolucionar. Desde Stuttgart y Barcelona, incluso más allà de Europa, al mundo. Disponemos de oficinas en Portugal, España, Rusia y Vietnam para proporcionar un servicio «25/8». En Zoi es la gente, formada por equipos internacionales, quien catapulta los proyectos de los clientes a nuevas eras digitales.

More now, more know-how, more wow. 

Así es Zoi.","AWS, GCP, Azure, Cloud, Code, IoT, Data, Transformation, Google Workspace, SAP y UX",201-500 empleados,"253 en LinkedIn
Incluye los miembros que han indicado a Zoi como empresa actual (también a los que tienen un puesto a media jornada).",2017,http://zoi.tech,Unknown
485,https://www.linkedin.com/company/flowable-group/,Flowable,"Flowable is the intelligent business automation platform to automate end-to-end processes. From simple and repetitive, to complex and unpredictable scenarios – transform your business by connecting systems, data and people.  

Being open and low-code, Flowable enables organizations to build tailored applications at speed and at scale, optimizing resources and reducing time to value, while maintaining full regulatory compliance. 

Learn more about us www.flowable.com

Careers: www.flowable.com/company/careers
Imprint: www.flowable.com/imprint
Privacy Policy: www.flowable.com/privacy-policy","Case Management, Process Management, Decision Management, Document Management, Business process management, adaptives case management, eCM, eDiscovery, Flowable, low-code, hyperautomation, digital transformation, business process automation, BPMN, CMMN, DMN y workflow automation",201-500 empleados,"104 en LinkedIn
Incluye los miembros que han indicado a Flowable como empresa actual (también a los que tienen un puesto a media jornada).",2010,https://www.flowable.com/,Unknown
486,https://www.linkedin.com/company/taleo-consulting/,Taleo Consulting,"Taleo is a global independent management and delivery advisory group.

With offices in Luxembourg, Paris, Brussels, Amsterdam, Geneva, Barcelona, Lisbon, and Singapore, we provide our customers with tailored and innovative solutions. From a strategic approach to the operational implementation of projects and systems, we constantly seek to create value.

What makes us special is the combination of a unique blend of industry expertise, top level consultants, best-in-class transformation skills and a unique working culture.

EXPERTISE

Our financial expertise combined with our specialization in risk management, compliance, governance, processes management and financial information systems allow us to deliver best practices as well as tailored and innovative solutions to our clients.

There are five pillars to our activities and interventions:
- Agile Governance & Project Management,
- Business & Operations,
- Processes & Change Management,
- Digital Transformation & Data Management,
- Finance, Risk & Compliance.

Taleo advises its customers with the best talents on the market. We select only highly-skilled professionals who become agile members of their organization and help our clients deliver more than the initial expectations.

VALUES

Our three values, Family, Fun and Excellence are at the core of our day-to-day activities and shape the way we interact with both our collaborators and our partners. We strive for excellence and we meet the target!

CSR

As a United Nations Global Compact company, we have committed to putting Human Rights, Labour, Environment and Anticorruption at the core of our strategies and operations. Taleo has been appointed Great Place to Work and is certified Ecovadis since 2020. We are involved with several NGOs that support women's rights, refugees, children, and sustainability.

JOBS

We are always on the lookout for talented people to enrich our culture and growing family. If you are a candidate, feel free to apply via our website!","Financial Consulting, Compliance, Financial Information Systems, Operational Excellence, Governance, Advisory, Project Management, Change Management y Risk Management",201-500 empleados,"171 en LinkedIn
Incluye los miembros que han indicado a Taleo Consulting como empresa actual (también a los que tienen un puesto a media jornada).",2014,http://www.taleo-consulting.com,Unknown
487,https://www.linkedin.com/company/deliberry/,Deliberry,"𝗙𝗥𝗘𝗦𝗛 𝗔𝗡𝗗 𝗤𝗨𝗔𝗟𝗜𝗧𝗬 𝗚𝗥𝗢𝗖𝗘𝗥𝗜𝗘𝗦 𝗗𝗘𝗟𝗜𝗩𝗘𝗥𝗘𝗗 𝗜𝗡 10 𝗠𝗜𝗡𝗨𝗧𝗘𝗦

·        Fresher: Carefully selected fresh products by our own trained pickers

·        Faster:  Seamless and personalized customer experience & instant delivery in 10 minutes

·        Better: +4.000 SKU fully optimized range, from high quality fresh products to loved brands and local favs 

𝗢𝗨𝗥 𝗣𝗨𝗥𝗣𝗢𝗦𝗘

To contribute to every household wellbeing by making it very easy to always stock their preferred and best quality foods regardless of their lifestyle.

𝗢𝗨𝗥 𝗩𝗜𝗦𝗜𝗢𝗡

To become the new standard for families’ food supply

𝗢𝗨𝗥 𝗠𝗜𝗦𝗦𝗜𝗢𝗡

To leverage the best technology and data science to bring producers and brands close to families so they can stock and consumer their preferred products and brands at home at the right time

𝗪𝗘 𝗔𝗥𝗘 𝗖𝗥𝗘𝗔𝗧𝗜𝗡𝗚 𝗔 𝗡𝗘𝗪 𝗪𝗔𝗬 𝗢𝗙 𝗚𝗥𝗢𝗖𝗘𝗥𝗬 𝗦𝗛𝗢𝗣𝗣𝗜𝗡𝗚","e-commerce, Gran Consumo, Logística, Entrega inmediata, Same day delivery, Grocery delivery, online, start-ups, alimentación, food, groceries, supermercado y digital",51-200 empleados,"37 en LinkedIn
Incluye los miembros que han indicado a Deliberry como empresa actual (también a los que tienen un puesto a media jornada).",2015,http://www.deliberry.com,
488,https://www.linkedin.com/company/proficio-inc-/,Proficio,"Proficio is a world-class Managed Security Service Provider (MSSP) providing managed detection and response solutions, 24×7 security monitoring and advanced data breach prevention services to organizations globally. 

Our rapid growth is being fueled by the rise in cloud-based services, the acceptance of the Software-as-a-Service (SaaS) model, and the increasing number of cyber security attacks on businesses, hospitals and government. We have developed proprietary security content and threat intelligence tools to identify and proactively defend against advanced attacks and insider threats. Proficio’s founders are veterans of the security and networking industry who have helped guide multiple companies to successful exits.
 
Proficio’s customers benefit from the most advanced security monitoring and 24×7 managed security services that until recently were outside the budget of all but the very largest enterprises. Proficio’s ProSOC service offerings include the following:
 • 24×7 security event monitoring, alerting, and remediation
 • Advanced SIEM correlation analysis
 • Protection against complex attacks and insider threats
 • Actionable intelligence that enables internal IT teams to effectively and quickly resolve issues
 • Threat Intelligence 
 • Active Defense that blocks targeted attacks in real time 24×7
 • Worry-free compliance audits for: PCI, HIPAA, SOX, GLBA, FFIEC, NERC CIP, and FISMA regulations
 • Visibility to event logs with easy-to-use web portal, powerful reporting, dashboards, and drill-down analytics
 • Full management of security devices including patching, health and performance monitoring, and tuning
 • Free 12 month log retention
 • Out-of-the-box support for 400+ log sources
• Scalable cloud-based deployment – fast implementation and no software or hardware purchases
• Advanced scanning eliminating vulnerabilities before they can be exploited","Cloud-based Security, Risk, and Compliance, Managed Security Services, SIEM SaaS, Real-time Security Event Monitoring, Managed Firewall, Managed IPS, Managed WAF, Vulnerability Management y Web Application Scanning",51-200 empleados,"188 en LinkedIn
Incluye los miembros que han indicado a Proficio como empresa actual (también a los que tienen un puesto a media jornada).",2010,http://www.proficio.com,Unknown
489,https://www.linkedin.com/company/infotrust-llc/,InfoTrust,"InfoTrust is a privacy-centric digital analytics solutions company that 
empowers marketers to make confident, data-driven decisions.

Working with many of the world’s best-known brands, InfoTrust partners with enterprise organizations in the CPG, retail, media, health, and finance spaces. We are a certified Google Marketing Platform Sales Partner and Google Cloud Partner, with offices spread across three continents to best serve our global partners. 

The growing team at InfoTrust is committed to building a best-in-class workplace and impacting communities around the world—all while accelerating the transition to privacy-centric marketing. ","Google Marketing Platform, Google Cloud, Google Analytics 4, GA4, Google Analytics 360, data science, data visualization, data governance, privacy audit, privacy, consumer privacy, GA360, tag management, digital analytics, Google Analytics, data privacy, data governance, BigQuery, Google Tag Manager y analytics",51-200 empleados,"133 en LinkedIn
Incluye los miembros que han indicado a InfoTrust como empresa actual (también a los que tienen un puesto a media jornada).",2010,https://infotrust.com,Unknown
490,https://www.linkedin.com/company/impulse4women/,Impulse4Women,"Impulse4women is an international non-profit organization operating both online and offline. Our vision is to change the world of startup investment distribution based on gender diversity and also social impact led investment. We support, ignite, and connect startups with investors, corporations, and public or private organizations and set them up for success. 

We support at every stage of development providing the required tools and skills to increase the probability of funding, depending of their maturity, sector, allocation, economic needs. 

We want to foster investments in businesses that aim to create economic value in line with the creation of value for the society by addressing its needs and challenges hence promoting greater shared values and social responsibility from the beginning of a company.
We will do that through networking and knowledge sharing events, inspiration by role models and through a web platform to connect a and promote investment in startups with greater gender diversity and shared values.

We believe that gender diversity will lead to superior investment performance. Many studies have established a correlation between gender diversity in senior teams and higher returns on equity in corporations, investment firms and startups. We want to see this happening so ubiquitously that fostering gender diversity ceases to be a necessity.",Unknown,2-10 empleados,"27 en LinkedIn
Incluye los miembros que han indicado a Impulse4Women como empresa actual (también a los que tienen un puesto a media jornada).","entrepreneurship, venture capital, CSR, female talent, leadership, business angel investments, web application, investors, Internet of things, Deep Tech, Technology, Artificial Intelligence, Business Intelligence, Family Office, Social Impact Funds, Funds, Investment, Big Data, iCloud y femaile entrepreneurship",https://www.impulse4women.org,
491,https://www.linkedin.com/company/agsolutiongroup/,AG SOLUTION GROUP,"AG Solution offers its engineering expertise in the world of automation. 

We provide general and entire overview of control & monitoring data from automation (PLC) layer and process control (SCADA) to data management and real-time event using OSISoft PI 

From the physical and PLC, layers, over SCADA and DCS, integrating signals, communications, field buses, industrial networks, up to the MOM/ MES layer, thus connecting the factory to the ERP system.

We apply our automation model for projects of new plants, expansions of facilities, as well as for technological migrations, version updating and reverse engineering.","AUTOMATION, PROCESS, PLC, SCADA, DCS, BATCH, MES, IT, OSISOFT PI, MOM, AUDIT, ENGINEERING y Industry 4.0",51-200 empleados,"131 en LinkedIn
Incluye los miembros que han indicado a AG SOLUTION GROUP como empresa actual (también a los que tienen un puesto a media jornada).",2007,http://www.agsolutiongroup.com,Unknown
492,https://www.linkedin.com/company/enerbrain/,Enerbrain,"Founded in 2015 within the Innovative Enterprises business incubator of the Politecnico di Torino, Enerbrain has developed energy retrofit solutions for large buildings that allow drastic cuts in consumption as well as a significant improvement in internal comfort. Thanks to innovative IoT hardware and powerful algorithms in the cloud to fine-tune energy usage in real time Enerbrain allows operational savings. The main focus goes beyond energy by providing the best indoor air quality and educating occupants in order to generate a wider social impact thanks to engagement tools and a new way to access data across devices.

Compatible with all HVAC systems, Enerbrain system provides the application of plug & play sensors in the building and a device to act to regulate in real time ventilation, heating and cooling based on the reference parameters: outdoor and indoor temperature, relative humidity, CO2 and occupants in the building connected with powerful algorithms.
A smart innovation, which quickly affects the energy management of a building without changes to the existing systems or without drastic structural changes. In most cases it takes two days of installation to cut energy consumption by 30% forever, improving the indoor air quality and the thermal comfort.
The system integrates a unified management through an analytical dashboard, also accessible through an app.
A win-win model for energy efficiency that is rewarded trough the savings in bills and takes on a strategic value for the enhancement of real estate assets.",2015,Servicios de TI y consultoría de TI,11-50 empleados,"Torino, ITALY",http://www.enerbrain.com,+39 011 0438872
493,https://www.linkedin.com/company/acsinformaticos/,ACS Informáticos | Talento IT para empresas TIC,"Somos ACS Informáticos,  Aplicaciones, Comunicaciones y Servicios Informáticos, S.L. y nacimos hace más de 20 años, en 1995 en Barcelona. 

Llevamos más de veinte años atrayendo al mejor talento, para acercarlo a las empresas más prestigiosas del sector, y a los proyectos más punteros y competitivos del mercado IT. Somos una empresa de Recursos Humanos, que tenemos como objetivo acercar la distancia entre el talento IT y las empresas TIC. 

Ofrecemos soluciones integrales a las empresas para acercar los mejores profesionales, a las empresas más prestigiosas, y a los proyectos más punteros y competitivos del mercado IT. Trabajamos en el diseño de la estrategia, implantación, soporte y mantenimiento de proyectos IT en empresas TIC. 

Selection of IT profiles
Technological Outsourcing
Specialized training
IT Services Consulting
Data Protection Services

ACS Talent People. 

Reclutamiento, Formación & Desarrollo del talento tecnológico. 

ACS Systems Xpert

Soluciones “llave en mano” 

ACS Law Solutions

Soluciones tecnológicas para el mercado legal (notarios, registradores, abogados y gestores)


Entre nuestros clientes destacan importantes empresas líderes en tecnologías de la información y la comunicación (TIC) como INDRA, FUJITSU, 112, CTTI, AGENCIA ESPACIAL EUROPEA, SEAT , TMB, …. etc. 
Desde ACS Informáticos estamos homologados por Indra e IECISA para realizar proyectos IT de gran envergadura. 

Contacto: http://www.acsinformaticos.com/
info@acsinformaticos.com","Selección de Personal, Servicios informáticos, Outsourcing y Perfiles TIC",51-200 empleados,"45 en LinkedIn
Incluye los miembros que han indicado a ACS Informáticos | Talento IT para empresas TIC como empresa actual (también a los que tienen un puesto a media jornada).",1995,https://acsinformaticos.com/,
494,https://www.linkedin.com/company/tre-altamira/,TRE ALTAMIRA,"TRE ALTAMIRA is the largest InSAR group worldwide. With over 20 years’ experience, it is globally recognised as the world leader in millimetre-precision ground displacement measurements from satellite radar data, that are used in a variety of sectors, including oil & gas, mining, civil engineering and geohazards monitoring.
 
TRE ALTAMIRA brings together a multidisciplinary team with excellent knowledge of SAR and InSAR applications in different industries, that is the key to its success and growth in both commercial and publicly funded projects.
 
We work together with our clients worldwide, guaranteeing a detailed and personalised approach for each client’s needs. Over the years our expertise has grown to include small to multinational companies as well as governmental institutions.
 
TRE ALTAMIRA is a CLS Group company with main offices in Milano (Italy), Barcelona (Spain) and Vancouver (Canada).",Unknown,51-200 empleados,"89 en LinkedIn
Incluye los miembros que han indicado a TRE ALTAMIRA como empresa actual (también a los que tienen un puesto a media jornada).",Unknown,https://site.tre-altamira.com,Unknown
495,https://www.linkedin.com/company/quentic-group/,Quentic,"Product
Over 900 customers strengthen their EHSQ and ESG management with Quentic software solutions. With ten individually combinable modules, our online platform includes Health & Safety, Risks & Audits, Incidents & Observations, Hazardous Chemicals, Control of Work, Legal Compliance, Online Instructions, Processes, Environmental Management and Sustainability. It is officially confirmed that Quentic is designed to support management systems according to ISO 14001, ISO 50001, and ISO 45001. Our web-based solution unifies data, connects all EHSQ and ESG stakeholders in a single system, and drives customers’ success – via browser or app. As tasks interlock across departments, locations, and even countries, Quentic enables businesses to efficiently control their processes according to legal requirements. 

Company
We are one of the leading solution providers of Software as a Service in the European EHSQ and ESG market. Our mission is to connect, engage, and inspire all EHSQ and sustainability stakeholders. We are headquartered in Berlin, Germany, and employ more than 250 people. Subsidiaries are located in eleven European countries.

Culture 
Our corporate culture is full of enthusiasm. We’re proud to do work that makes meaningful contributions to people, society, and the environment. We bring clarity to complex issues and guide our customers through increasingly stringent legal requirements. We are only satisfied when our customers can optimize their EHSQ and ESG management in the best possible way. Find out more about our mission statement: www.quentic.com/company/mission-statement",Unknown,201-500 empleados,"233 en LinkedIn
Incluye los miembros que han indicado a Quentic como empresa actual (también a los que tienen un puesto a media jornada).","HSE, Software, Occupational Health, Occupational Safety, Occupational Environment, Legal Compliance, Compliance, Audit Management, Process Management, Environmental Protection, Online Instructions, Hazardous Materials, CSR, SaaS, Sustainability, Risk Assesment, Reporting, Resource Management, Legal Norms, Document Management, Energy Management, ISO 14001, ISO 50001, ISO 45001, osh, ohs, ESG, HSEQ, EHSQ y EHS",http://www.quentic.com/imprint,Unknown
496,https://www.linkedin.com/company/dinbeaters/,Dinbeaters,"Dinbeat une tecnología y pasión por los animales. 
Hemos desarrollado Dinbeat UNO, un dispositivo de uso veterinario que monitoriza en tiempo real y sin cables la salud de animales no sedados, algo imposible hasta la fecha. Además, envía alertas y notificaciones al profesional cuando detecta que hay algún problema con el paciente.
El dispositivo recoge, envía y almacena información sobre: 

Electrocardiograma, frecuencia cardiaca, temperatura, respiración por minuto y parámetros relacionados con la actividad, la posición y la vocalización.

¡Y este es solo el principio!","Wearables para mascotas, Productos para mascotas, Innovación y Pet Technology",Servicios inalámbricos,11-50 empleados,2016,http://www.dinbeat.com,636 883 660
497,https://www.linkedin.com/company/kochava/,Kochava,"Kochava’s Marketers Operating System empowers advertisers and publishers with a platform to help growth marketers.
 
Kochava delivers what marketers need, when they need it, to establish customer identity and segment and activate audiences in a privacy-first world, leveraging data from the Kochava Collective for audience enrichment.","Mobile Advertising Solutions, Mobile Tracking, Analytics, Mobile Gamification, Attribution for Connected Devices, Monetization, Mobile App Tracking y App Analytics",51-200 empleados,"170 en LinkedIn
Incluye los miembros que han indicado a Kochava como empresa actual (también a los que tienen un puesto a media jornada).",2011,https://www.kochava.com,Unknown
498,https://www.linkedin.com/company/isolutions-ag/,isolutions AG,"Una evolución digital eficaz es la clave para tener éxito en todos los sectores. Más de 120 expertos en Berna, Zúrich, Basilea y Barcelona crearán la mejor experiencia digital y cultural para los empleados y clientes de su empresa para que puedan desarrollar su potencial. 

isolutions ofrece soluciones digitales que se ajustan a las necesidades de su empresa. Nosotros refinamos los estándares tecnológicos Office 365 y Dynamics 365 y los complementamos con aplicaciones empresariales a medida basadas en Azure, C# y .NET. Además, les ofrecemos las tecnologías del futuro: el IoT, los servicios cognitivos (inteligencia artificial), los bots y el Big data.",1999,Servicios de TI y consultoría de TI,201-500 empleados,"Bern, Bern",http://www.isolutions.ch,0315608888
499,https://www.linkedin.com/company/intenthq/,Intent HQ | FT1000 fastest growing European business,"Intent HQ is a privacy-first Customer Intelligence Platform created for Service Providers and their user data. Enabling 1-to-1 personalisation at scale, we create the deepest human understanding of a customer from data made actionable and valuable. 

Activating user data in a privacy-safe way, we turn user actions into interest and intent data. Our clients benefit from improvements in segmentation, targeting, open and conversion rates, customer experience, customer satisfaction and loyalty.",Unknown,51-200 empleados,"100 en LinkedIn
Incluye los miembros que han indicado a Intent HQ | FT1000 fastest growing European business como empresa actual (también a los que tienen un puesto a media jornada).","Data analytics, Customer data, Artificial intelligence, Customer insights, Technology, Personalisation, Machine Learning, Software, Customer Experience, Customer Intelligence Platform y Data privacy",http://www.intenthq.com,Unknown
500,https://www.linkedin.com/company/saphetor/,Saphetor,"Saphetor SA, is a global precision-medicine company dedicated to large-scale identification and interpretation of human genetic variants by leveraging proprietary algorithms and expert domain knowledge.

Saphetor is the creator of VarSome, a suite of intuitive and data-driven bioinformatics solutions for clinicians and researchers. VarSome is powered by a Molecular DB with over 130 integrated and harmonized genomic data sources, linked by AI to over 32 million publications. Thanks to VarSome’s global community of over 450 000, the database is further enriched by additional unique user-generated annotation. Saphetor has developed proprietary algorithms to automate variant classification based on industry-standard ACMG and AMP guidelines for interpretation of germline and somatic variants, as well as CNVs. 

The VarSome suite offers solutions for individuals needing a powerful Search tool to support research, professional labs requiring a CE-IVD and HIPPA-compliant platform to Analyze NGS samples, and bioinformaticians wanting to use our simple API to access our database and classifiers and integrate into existing Code. ",Unknown,51-200 empleados,"51 en LinkedIn
Incluye los miembros que han indicado a Saphetor como empresa actual (también a los que tienen un puesto a media jornada).","Bioinformatics, Next-generation sequencing, Genomics y Precision Medicine",http://saphetor.com,Unknown
501,https://www.linkedin.com/company/flanks-io/,Flanks,"Flanks is a Wealth Tech B2B service platform which digitally optimizes your operational efficiency by automating and scaling connections with custodian entities. Created by co-founders Joaquim de la Cruz, Sergi Lao and Álvaro Morales, the firm has come a long way since its beginnings in 2018. 

Using Flanks as a wealth data orchestrator allows financial advisors to connect to any global entity in an automatic way. And therefore, help them aggregate their client’s wealth. By using Flanks’ solution, they get a global position of their client’s operations across all entities, making financial information sharing secure, easy and quick.

In the interconnected world we live in, it is common for clients to have investments, savings and other financial products in different custodian entities. To break this data obstacle, the market offers different solutions to aggregate investment data. Flanks’ scraping technology however, allows to connect to any new custodian entity without having to interact to leverage the consent and credentials. The methodology Flanks uses, known as  “Reverse engineering”, plugs you directly into the core banking of custodian entities. That doesn’t only make the connection more robust, more secure and richer in data (in terms of position and operation of investment products), but is also faster. All of the without suffering possible changes of user interfaces.","Fintech, BaaS, Data Aggregation, Open Banking, Financial Services, API Banking, Big Data, Data Analytics y Reporting",11-50 empleados,"25 en LinkedIn
Incluye los miembros que han indicado a Flanks como empresa actual (también a los que tienen un puesto a media jornada).",2018,https://flanks.io/,
