,url,nombre,resumen,especialidad,sector,tamaño_empresa,fundacion,sitio_web,teléfono
80,https://www.linkedin.com/company/craftworldwide/,Craft Worldwide,"Craft is a global production agency. We specialize in creating modern production solutions for our clients that deliver efficient, effective and consistent content. We are strategic partners in agility and scale, powered by best-in-class technology and a dynamic global network of over 1,300 producers, designers, photographers, linguists, technologists and more. We are dedicated to serving as partners in transformation for our clients and our proprietary processes and tools offer complete transparency and agility in a constantly changing world. As a part of McCann Worldgroup, we put creativity first in everything we do to deliver meaningful content and brand experiences. 

Craft is a part of The Interpublic Group of Companies (NYSE:IPG). ","Digital Production, Print Production, Translation, Transcreation, Adaptation & Versioning, Content Creation, Addressable Activation, Post-Production, advertising, social media content, creative content, Pre-Press, TVC, Photography, ecommerce, website development, Audio & VO, Retouching, Display, Data Integration, Copywriting, Cross-Cultural Consultation, Broadcast y Video Production",1001-5000 empleados,"642 en LinkedIn
Incluye los miembros que han indicado a Craft Worldwide como empresa actual (también a los que tienen un puesto a media jornada).",1987,http://www.craftww.com,Unknown
81,https://www.linkedin.com/company/aderen-consulting-sl/,ADEREN,"Aderen ofrece consultoría especializada en proyectos tecnológicos para startups y grandes empresas. Su red internacional de más de 5000 expertos permite aportar talento y equipos altamente cualificados a cualquier área y compañía alrededor del mundo

Entre nuestras áreas de especialización se incluyen las siguientes:

- Tecnologías cross: Oracle, J2EE, Microsoft, Frontend
- Áreas de conocimiento: CRM, Contact Center, Marketing Automation, Business Intelligence, Big Data, Billing, Integración, Movilidad, Cloud, Devops

Ayudamos a nuestros clientes a acometer proyectos estratégicos y de gran envergadura, confeccionando equipos de profesionales con un alto nivel de
especialización



Aderen offers specialized advice on technological projects for startups and large companies. Its international network of over 5,000 experts can provide highly qualified talent and teams to any international industry or company.

We have particular expertise in:

- Cross technologies: Oracle, J2EE, .NET, PHP, Frontend
- Knowledge areas: CRM, Contact Center, Marketing Automation, Business Intelligence, Big Data, Billing, Integration, Mobility, Cloud, Devops

We help our clients to deliver high-quality critical projects in competitive environments trough experts with track record experience, able to integrate in their team organization holding differents roles, from project management to senior technical positions.","IT Strategy & Consulting, Project Managment, IT Services Provider, Aplication Services: ERP, CRM, BI, Billing Integration, Marketing Automotion, BPM, Cloud Computing, Mobility, Cross Technologies: Oracle, J2EE, .NET, PHD, Recruiting y Headhunting",51-200 empleados,"24 en LinkedIn
Incluye los miembros que han indicado a ADEREN como empresa actual (también a los que tienen un puesto a media jornada).",2007,http://www.aderen.es,
82,https://www.linkedin.com/company/clarity-ai/,Clarity AI,"Clarity AI brings societal impact to markets.

We build-in a customizable, scalable sustainability tech kit to your existing workflow, which empowers you to efficiently and confidently assess, analyze and report on anything valuable to your clients and everything required by law.

Add Clarity. Choose Sustainably.",2017,Desarrollo de software,201-500 empleados,"New York, New York",http://clarity.ai,+1 929 581 1230
83,https://www.linkedin.com/company/omicron-electronics/,OMICRON electronics,"OMICRON is an international company serving the electrical power industry with innovative testing and monitoring solutions. The application of our products allows users to assess the condition of the primary and secondary equipment on their systems with complete confidence. Customers in more than 160 countries rely on our high quality products on a daily basis. 

PRIMARY TESTING & MONITORING
Testing, diagnostics and reliable condition assessment of high- and medium-voltage assets becomes increasingly relevant due to the changes in the transmission and distribution network and the aging of power equipment around the globe. Our product range includes test systems for power transformers, current and voltage transformers, circuit breakers, rotating machines, power lines, grounding systems and cables. With our monitoring solutions even in-service monitoring of high-voltage assets such as generators, motors, power transformers and cables is possible.

SECONDARY TESTING & CALIBRATION
Protective relays, as well as recloser controls, must be tested throughout their life-cycle, from their initial development through production and commissioning to periodical maintenance during operation. Our test equipment is ideal for each of these phases and for any environment, including IEC 61850. For calibrating power quality measurement devices, electricity meters or transducers, we also offer versatile and highly accurate testing solutions. Our easy-to-use database software, for central planning and management of all protection maintenance activities, completes the product range.

We aim to inspire our customers with exceptional products, an active exchange of knowledge and extraordinary customer support. Together with our partners and customers, we are striving towards a safe and reliable energy supply.

Imprint: www.omicronenergy.com/imprint",Unknown,501-1000 empleados,"658 en LinkedIn
Incluye los miembros que han indicado a OMICRON electronics como empresa actual (también a los que tienen un puesto a media jornada).","Power System Testing Solutions, Measurement Equipment Testing, Circuit Breaker & Switchgear Testing, Power & Instrument Transformer Testing, IEC 61850, Partial Discharge, Recloser Testing, Protection Relays Testing, Rotating Machines y Data & Maintenance Management",https://www.omicronenergy.com/en/imprint/,Unknown
84,https://www.linkedin.com/company/urbandataanalytics/,urbanData Analytics (Alantra Group),"urbanData Analytics es una empresa digital especializada en analítica de datos, dedicada al conocimiento en tiempo real del mercado inmobiliario. uDA se ha establecido como líder en el sector del Big Data inmobiliario en España y ha sido premiada a nivel internacional.

Ofrecemos productos y servicios a empresas consolidadas del sector inmobiliario: consultoras, promotoras, fondos de inversión, socimis, bancos, inversores, portales, tasadoras... La herramienta Pulse recopila, estructura, produce y analiza de forma microsegmenteda y microlocalizada información de diversas fuentes (privadas, opendata, redes sociales, propias…). El resultado final es la toma de decisiones de negocio de forma rápida y documentada.","Real Estate, Big Data, Urban Data, Open Data, Data Visualization, PropTech, Sector Inmobiliario, Visualización y Decision-making",11-50 empleados,"43 en LinkedIn
Incluye los miembros que han indicado a urbanData Analytics (Alantra Group) como empresa actual (también a los que tienen un puesto a media jornada).",2013,http://www.urbandataanalytics.com/?utm_source=linkedin-profile,
85,https://www.linkedin.com/company/evolving-systems/,Evolving Systems,"Evolving Systems helps Communications Service Providers win in the fast-changing, disruptive environments in which they compete. With constant innovations such as 5G, the Internet of Things, and the Cloud re-shaping the telecommunications landscape, our battle-tested platforms, and solutions have helped CSPs evolve their businesses for over 35 years.

Our Complete (e)SIM Lifecycle Management Suite enables mobile operators to streamline the (e)SIM processes and use unique and innovative methods to drive the sale of (e)SIMs. From planning, streamlining and maintaining resources through to producing accurate resource reports for regulators and managing the distribution and logistics of SIMs and eSIM profiles, operators around the globe deploy our technology to increase supply in the channel at a reduced cost and with increased revenue and to enable new upgrade tactics to drive 5G adoption. Also, to activate new services in real-time and launch new initiatives to encourage SIM reactivation and secure SIM swap methods.

Our Evolution platform empowers CSP marketers to impress, excite and animate their customers. A powerful, new customer engagement technology, Evolution is designed to capture customer data from multiple sources, build a 360° profile of customers and integrate with telecoms communication and provisioning channels. This provides Marketing, Retention, and CVM teams with an intuitive user interface in order to manage Real-time, Context-driven decisioning using Machine Learning methods, advanced customer journeys, and gamified loyalty rewards and engagement programmes.

All Evolving Systems technology is available on the public cloud for rapid implementation, or can be implemented locally in a client data-centre.","DSA, SIM Card Activation, Dynamic SIM Allocation, Subscriber Activation, Connected Devices Activation, LTE DSA, Hosted Services, Real-time mobile marketing, Mobile Marketing, Customer Loyalty, Migration to new technologies, SIM Distribution and Logistics, Telecommunications, eSIM, Customer Value Management, Campaign Management, Next Best Offer, Next Best Action, Loyalty Programmes, Data Monetisation, Telecom Retail, Number Management, Resource Management, Digital Customer Engagement, Gamification, Telco OTA, Network steering, Roaming y Device Management",201-500 empleados,"355 en LinkedIn
Incluye los miembros que han indicado a Evolving Systems como empresa actual (también a los que tienen un puesto a media jornada).",1985,evolving.com,Unknown
86,https://www.linkedin.com/company/edit-education/,EDIT. - Disruptive Digital Education,"EDIT. es una escuela 100% dedicada a las áreas del Diseño Digital/Interactivo, Creatividad, Desarrollo Tecnológico y Mobile, Marketing Digital & Analytics, y Design Thinking for Business Innovation.

Fundada en 2010, está ubicada en Madrid, Lisboa y Oporto. La cercanía con el mercado digital, y la network formada por distintas empresas y agencias digitales reconocidas nacional e internacionalmente permite el contacto directo de los alumnos de EDIT. con la realidad laboral, facultando a los mismos una formación moderna y efectiva frente a un mercado en constante transformación y desarrollo.",2011,Programas de gestión educativa,11-50 empleados,"Lisboa, Lisbon",http://www.weareedit.io,210 182 455
87,https://www.linkedin.com/company/the-board-espa%C3%B1a/,the board,"the board_ somos una firma española de headhunting digital y tecnológico.

Nuestro valor diferencial es el conocimiento técnico y de negocio que tenemos que nos facilita identificar el mejor talento para cada vacante. Sabemos, porque lo hemos vivido, lo qué es un proyecto con todo lo que implica: procesos, tecnologías, ciclo de vida, metodologías, roles, herramientas, riesgos… y, sobre todo, personas.

Empleamos una metodología de trabajo ágil que nos permite ser transparentes con candidatos y clientes, generando relaciones de confianza y asegurando el éxito de nuestro trabajo.

Nos adaptamos a tus necesidades, tanto si eres gran empresa como start-up o pyme. 

Contáctanos:
📩 jesus@theboard.es
☎️ +34 677 59 42 14

the board_ is a Spanish digital and technology headhunting firm that works for international clients located mainly in LATAM.

Our differential value is the technical and business knowledge we have that simplifies us to identify the best talent for each vacancy. We know, because we have executed it, what a project is with all that it implies: processes, technologies, life cycle, methodologies, roles, tools, risks... and, above all, people.

We use an agile work methodology that allows us to be transparent with candidates and clients, generating relationships of trust and ensuring the success of our work.

We adapt to your requirements, whether you are a large company, start-up or SME.

Contact us:
📩 jesus@theboard.es
☎️ +34 677 59 42 14",2020,Dotación y selección de personal,2-10 empleados,"Madrid, Comunidad de Madrid",http://www.theboard.es,677594214
88,https://www.linkedin.com/company/vccp/,VCCP,Chart,Unknown,501-1000 empleados,"782 en LinkedIn
Incluye los miembros que han indicado a VCCP como empresa actual (también a los que tienen un puesto a media jornada).",Unknown,http://www.vccp.com,Unknown
89,https://www.linkedin.com/company/grupo-cinte/,Grupo CINTE,"Empresa mexicana con presencia internacional, especializada en integración de profesionales TI y sólida experiencia en conformar los mejores equipos de trabajo para apoyar la implementación, soporte y desarrollo de sus soluciones tecnológicas.

Proporcionamos servicio a:
-CEOs
-Directores de Tecnología 
-Recursos Humanos 
-Gerencia y Administración de proyectos 
-Oficinas de proyectos","Oracle, IBM, SAP, Microsoft, Desarrollo Web, Software AG, Teradata, Sybase, Redes, Linux, Novell, Ingeniero de pruebas, Project Manager, Consultores de Procesos y Calidad, Salesforce, Microstrategy, SAS y Big Data",501-1000 empleados,"199 en LinkedIn
Incluye los miembros que han indicado a Grupo CINTE como empresa actual (también a los que tienen un puesto a media jornada).",2002,http://www.grupocinte.com,Unknown
90,https://www.linkedin.com/company/sapiensiberia/,Sapiens Iberia,Impulsamos a las aseguradoras para que se adapten con éxito y crezcan a través de la innovación tecnológica,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
91,https://www.linkedin.com/company/hpecds/,"CDS, a Hewlett Packard Enterprise company","Welcome to CDS, a Hewlett Packard Enterprise company!

CDS (Customer Delivery Services) is an independent Hewlett Packard Enterprise company and a wholly-owned subsidiary of HPE in Europe. CDS works as a local delivery platform for all HPE service business units and delivers field technical services to HPE customers and in some instances to its own customers as well.

Our company has a long tradition of delivering highly customized services and we pride ourselves on our commitment to employees, service quality and customer satisfaction. CDS was formed after the acquisition of Synstar which had over 40 years' experience of delivering multi-vendor services in data centers and at end-user workplace across Europe. It then integrated other companies, such as IMD in The Netherlands or DCS in Italy and opened new subsidiaries and operations in additional European countries. CDS is now present in 10 European countries with more than 1,500 employees.

CDS focuses on Infrastructure Technical Support work in the field (Hybrid and Edge) and owns field maintenance and installation for EMEA, delivered directly or through Partners. It has mobile and resident workforces providing maintenance services, installations (IMACD), networking support, system administration, software development, professional and operational services... It also owns specific local call center and help desk capabilities that enable and complement its onsite capabilities. The broad range of expertise coupled with an effective, agile and skillful workforce creates flexibility in field service solutions which can be tailored to individual customer needs.",Unknown,1001-5000 empleados,"1433 en LinkedIn
Incluye los miembros que han indicado a CDS, a Hewlett Packard Enterprise company como empresa actual (también a los que tienen un puesto a media jornada).","IT services, infrastructure, data center, field, hardware y software",https://www.hpecds.com,Unknown
92,https://www.linkedin.com/company/stibosystems/,Stibo Systems,"Stibo Systems, empresa de gestión de datos maestros, es la fuente confiable de soluciones MDM que ayuda a las empresas a crear transparencia en sus procesos comerciales. Nuestras soluciones son la fuerza motriz de las empresas con visión de futuro en todo el mundo que han liberado el valor estratégico de sus datos maestros, lo que les permite mejorar la experiencia del cliente, impulsar la innovación y el crecimiento, y crear una base esencial para la transformación digital. Stibo Systems es una filial privada del grupo Stibo A/S, fundada en 1794, y tiene su sede en Aarhus, Dinamarca. Para obtener más información, visite stibosystems.com/es","Multidomain Master Data Management, Product Master Data Management, Product Information Management, Customer Master Data Management, Supplier Master Data Management, Product Data Syndication, Product Lifecycle Management y PIM",Desarrollo de software,501-1000 empleados,1976,http://www.stibosystems.com,+45 89 39 11 11
93,https://www.linkedin.com/company/bond-brand-loyalty/,Bond Brand Loyalty,"Bond generates growth for clients by creating enduring relationships between people and brands based on intelligent connections and engaging experiences. Bond serves clients globally with customer experience and loyalty solutions that enable brands, customers, employees, partners, and the communities they serve, to experience the benefits of growth. Headquartered in Toronto, Bond is management-owned with more than 800 people and 9 offices across North America and Europe. Bond is proudly recognized as a Forrester Leader and Great Place to Work for multiple years.",1980,Servicios de marketing,501-1000 empleados,"Toronto, Ontario",http://www.bondbl.com,1-844-277-2663
94,https://www.linkedin.com/company/adbsafegate/,ADB SAFEGATE,"ADB SAFEGATE provides integrated solutions that raise efficiency, improve safety, boost environmental sustainability and reduce operational costs for airports, airlines and ANSPs. The company works with airports and airlines to solve operational bottlenecks, helping them navigate today’s challenges and prepare for tomorrow. Solutions encompass airfield lighting, power and control systems, smart airport and tower software solutions, intelligent docking automation and aftermarket services. 

ADB SAFEGATE is dedicated to providing its customers with the most environmentally friendly products, thereby enabling them to continuously improve the ecological footprint of the air transport industry. 

With 1,200 employees, ADB SAFEGATE serves over 2,500 airports in more than 175 countries, from the busiest and largest like Atlanta, Beijing, Dubai, Heathrow, Charles De Gaulle, Frankfurt, Istanbul, New Delhi and Changi to fast-growing airports across Asia and Africa.",,1001-5000 empleados,"865 en LinkedIn
Incluye los miembros que han indicado a ADB SAFEGATE como empresa actual (también a los que tienen un puesto a media jornada).","Airport Performance from approach to departure, Gate, Airfield, Tower, Service, Data Driven Integration y Advanced Analytics",http://www.adbsafegate.com,Unknown
95,https://www.linkedin.com/company/assessfirst-fr/,AssessFirst,Découvrez la solution prédictive RH utilisée par 10K+ professionnels RH dans 40 pays.,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
96,https://www.linkedin.com/company/integralads/,Integral Ad Science,"Integral Ad Science is a global leader in digital media quality, ensuring that ads are viewable by real people in safe and suitable environments.","Media quality, Digital fraud detection and blocking, Ad verification, Ad viewability, Advertising data, Consumer Exposure, adtech, digital advertising, media y advertising",501-1000 empleados,"995 en LinkedIn
Incluye los miembros que han indicado a Integral Ad Science como empresa actual (también a los que tienen un puesto a media jornada). También incluye a los empleados de filiales: Publica y ADmantX .",2009,http://www.integralads.com,Unknown
97,https://www.linkedin.com/company/globalsuite/,GlobalSuite Solutions,"GlobalSuite Solutions es una organización dedicada a aportar soluciones de seguridad de la información, continuidad de negocio, gestión de riesgos, cumplimiento legal y normativo a sus clientes.

El objetivo de nuestra organización es conseguir que las compañías sean más seguras y resilientes y que gestionen correctamente su cumplimento. 


Además, GlobalSuite Solutions es el desarrollador de GlobalSuite®,  software integral de sistemas de gestión que ayuda en la implantación, gestión, mantenimiento y despliegue de las normas, leyes y estándares internacionales mundialmente reconocidos como ISO 22301, ISO 27001, ISO 31000, ISO 20000, Compliance, Compliance Penal, Protección de Infraestructuras Críticas, Reglamento General de Protección de Datos (RGPD o en GDPR en sus siglas en inglés),  Esquema Nacional de Seguridad (ENS), Gobierno Corporativo, Balanced Score Card, etc.

Si algo nos caracteriza es la practicidad que damos a nuestros proyectos, consiguiendo una gran satisfacción de nuestros clientes.

Referentes en toda España en clientes certificados en ISO 27001 e ISO 20000, GlobalSuite Solutions cuenta con la séxtuple certificación en ISO 27001 (Seguridad de la Información), ISO 20000 (Gestión de Servicios TI), ISO 22301 (Continuidad de Negocio), ISO 9001 (Calidad), ISO 37001 (Antisoborno) y UNE 19601 (Compliance Penal) dando muestra de este modo de la apuesta interna que existe por la mejora de procesos.

Todo desde un enfoque práctico y didáctico, que aporta valor a nuestros clientes y consigue cumplir con las expectativas marcadas.",2006,Seguridad de redes y sistemas informáticos,51-200 empleados,"Madrid, Madrid",https://www.globalsuitesolutions.com/es/,+34 911 883 659
98,https://www.linkedin.com/company/datalytics/,Datalytics,"Somos una consultora que transforma los datos en información. 

Desde hace 15 años, trabajamos con el propósito de democratizar los datos para que las personas puedan tomar mejores decisiones. 

En Datalytics nos gusta definirnos como la universidad de los datos porque somos el mejor lugar de la región para desarrollar una carrera vinculada al big data. 

Somos agnósticos tecnológicos, usamos tecnología propia y también aprendemos y utilizamos todas las innovaciones en big data para ofrecer servicios únicos y de vanguardia.

Tenemos una cultura abierta, inclusiva, desafiante, atravesada por la colaboración y el aprendizaje continuo.

Somos un equipo de talentos interdisciplinario compuesto por más de 200 personas con clientes en LATAM, EEUU y Europa. Además, tenemos oficinas en Argentina, Colombia y España. 

Estamos seguros que siempre es #MejorConDatos.","Data Integration, Business Intelligence, Data Mining, Pentaho, Hyperion, RapidMiner, MicroStrategy, Data Warehouse, Big Data, Data Visualization, Analytics, People Capabilities, MachineLearning, Carto, BI y Data Strategy",201-500 empleados,"205 en LinkedIn
Incluye los miembros que han indicado a Datalytics como empresa actual (también a los que tienen un puesto a media jornada).",2007,http://www.datalytics.com,Unknown
99,https://www.linkedin.com/company/sigma-ai/,Sigma AI,"Sigma AI (Previously known as Sigma Technologies Global) is dedicated to providing the highest quality, most accurate training data, the way you want it, when you need it, at the right cost.",2008,Servicios de TI y consultoría de TI,201-500 empleados,"San Francisco, California",http://www.sigma.ai,4153060844
100,https://www.linkedin.com/company/zest-global/,money eu,"money eu is a fintech, defined as an electronic money institution, based in Spain, an entity regulated by Banco de España, which offers services in the area of payment solutions such as: 

Pay by Link
QR
Virtual Terminal
Virtual POS 
Virtual ibans 
E-wallets 
Debits, SEPA transfers
Debit Card ,

All with security measures and the highest standards of the financial industry, being at the forefront of technologies, cybersecurity, data protection, prevention of fraud and money laundering.
 
money eu is a registered trademark of Zest Global Financial Group, S.A. We have more than 6 years of experience in different areas, providing marketing services, 
software development, cybersecurity and systems development such as data protection, certifications, taxation, accounting and auditing. 

Our work teams have a high degree of specialization in areas of software and computer science with skills to develop national and international projects. Our clients and collaborators are in different countries such as: USA, Canada, Europa, India, and Australia. Thanks to this international presence, our entity has become part of large companies segment in 2020.","FINTECH, Electronic money entity, merchant, Pos, Virtual Terminal, Virtual Ibans , E-wallets, debit transfer, Debit card, SEPA, QR, Pay by link y Online banking",11-50 empleados,"19 en LinkedIn
Incluye los miembros que han indicado a money eu como empresa actual (también a los que tienen un puesto a media jornada).",2015,https://moneyeu.com/,
101,https://www.linkedin.com/company/bechtle-spain/,Bechtle Spain,"Bechtle direct es uno de los proveedores de TI líderes para clientes de empresas y de la administración pública con presencia en 14 países europeos. Los clientes podrán disfrutar de una gama completa de productos de TI, de un asesoramiento competente, así como de una rápida ejecución de pedidos. Contamos con las principales certificaciones de fabricantes acreditados. Con nuestra plataforma bios® brindamos un sistema de adquisición online hecho a la medida de las necesidades de los clientes que les ayudarán a reducir sus costes considerablemente.

Bechtle une la fuerza y la solidez de un grupo internacional a la proximidad, el asesoramiento personal y la flexibilidad de las entidades regionales. Sólo así podemos acompañar de manera óptima a nuestros clientes en toda su diversidad. Como resultado queremos apoyar las tareas esenciales de nuestros clientes, asegurar una utilidad mayor para sus tareas diarias y con ello crear un valor añadido sostenible.

¿Tiene su empresa presencia internacional? ¿Desea la mejor implementación, optimización a largo plazo y unificación posible para sus procesos de adquisición de software y hardware al igual que para sus estándares de TI en todas sus filiales?
En Bechtle cumplimos todos sus deseos (relacionados con la adquisición): evite la molesta búsqueda de proveedores adecuados y encomiende la organización de su adquisición de software y hardware a un único partner de confianza: nosotros.",2002,Fabricación de equipos informáticos,51-200 empleados,"Madrid, España",https://www.bechtle.com/es,913640234
102,https://www.linkedin.com/company/second-window/,Second Window,"Second Window es una consultora 100% capital español que ofrece soluciones de negocio, estrategia, desarrollo y mantenimiento de aplicaciones tecnológicas y outsourcing de servicios profesionales.

Nuestro valor es nuestro capital humano, formado por profesionales altamente cualificados y con una actitud positiva que nos permite ofrecer a nuestros clientes soluciones personalizadas, con un retorno de la inversión cuantificable y con soluciones acordes a su estrategia empresarial.

Ayudamos a nuestros clientes que :
   - Apliquen la tecnología alineada con las necesidades de su organización
   - Ejecuten su política de IT para que aumente el valor del negocio
   - Mejoren la seguridad de la información que comparten
   - Establecer prioridades y medir los proyectos de IT
   - Optimizar la eficacia entre IT, organización y proveedores

Ofrecemos soluciones a todas sus necesidades.

    - Desarrollos modalidad proyecto cerrado
    -  Proyectos Digitales
    - Aplicaciones en plataforma móvil
    - Big Data
    - Business Inteligence
    - ERP- SAP
    - Seguridad - Hacking Etico
    - Validación y pruebas
    - Headhunting",2010,Asesoría y servicios empresariales,51-200 empleados,"Madrid, Comunidad de Madrid",http://www.secondwindow.es,911303660
103,https://www.linkedin.com/company/grupo-trc/,Grupo TRC,"Grupo TRC es una unión de empresas (TRC Informática S.L, Grupalia Internet S.A. y TRC Sistemas de Seguridad S.L.) y divisiones (TRC Defensa, TRC Salud) dedicadas a la integración de tecnología y redes de telecomunicaciones. Su actividad se centra en labores de ingeniería, despliegue y mantenimiento de sus siguientes áreas de actividad:
Despliegue de infraestructuras TI y Data Center.
- Ingeniería e implantación de Sistemas de telecomunicaciones.
- Desarrollo de Software. I+D+i.
- Virtualización e hiperconvergencia.
- Movilidad Segura.
- Ciberseguridad y ciberdefensa.
- Servicios de hosting, housing, almacenamiento y Cloud.
- Servicios de conectividad.
- Operador de Voz.",1989,Telecomunicaciones,51-200 empleados,"Madrid, Madrid",https://www.grupotrc.com/,912670000
104,https://www.linkedin.com/company/efficy/,Efficy,Customer Relationship Management (CRM) Software,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
105,https://www.linkedin.com/company/lin3s/,LIN3S ≡ Agencia Digital,"LIN3S es una consultora de negocio que, con un equipo de más de 100 profesionales, tiene como objetivo principal ayudar a sus clientes a crecer.

Especialista en digital, trabaja con una visión integral de cada una de las fases
que afectan a cada negocio, basando su labor en la experiencia y en la especialización por sectores:

- Deporte
- Fashion & Lifestyle
- Cultura
- Educación
- Inmobiliaria
- Automoción
- Travel
- Banca
- ONGs
- Hogar
- (etc.) 

Nacida en Bilbao, LIN3S cuenta ya con delegaciones en diversas ciudades del Estado, así como presencia internacional en Francia y Portugal.","desarrollo web, diseño web, marketing online, SEO, SEM, analítica digital, social media, redes sociales, marketing de contenidos, inbound marketing, experiencia de usuario, user experience, usabilidad, internet, visualización de datos, email marketing, estrategia digital, content marketing, domain driven design, clean code, responsive design, modular design y formación",51-200 empleados,"88 en LinkedIn
Incluye los miembros que han indicado a LIN3S ≡ Agencia Digital como empresa actual (también a los que tienen un puesto a media jornada).",2002,http://www.lin3s.com,Unknown
106,https://www.linkedin.com/company/gelt/,GELT,"Gelt, multinacional con presencia en España, Brasil, Argentina, México y Colombia.

Somos el dinero que vuelve. Queremos que nuestros clientes y colaboradores se beneficien de algo que hemos descubierto. Todas las app de nuestro ecosistema empiezan en el móvil y acaban en dinero en efectivo.

Somos la evolución del sistema de promociones: la forma inteligente de recuperar dinero con tus compras y transacciones cotidianas. 

Somos creadores de relaciones gratificantes entre las personas y las marcas. 

Somos incansablemente curiosos. Apostamos por cambios que mejoran el funcionamiento de las cosas. Creamos relaciones en donde todos ganan. Queremos hacer el bien haciéndolo bien. 

Nuestro Propósito. ""Transformar oportunidades en beneficios para impactar positivamente la vida de las personas.""
 
¿Eres una marca, un retailer? 
Las ofertas y las promociones son como una ruleta. Lo nuestro es otro tipo de relación con la gente. Generamos momentos de alegría en lugar de interrupciones no deseadas. Trabajamos con data actual de consumidores reales. Conócelos como nunca antes. Más ventas, más visitas, más amor. Nuestra pasión por generar conexiones significativas fluye a través de todo lo que hacemos. Somos una alternativa mucho más eficiente que la publicidad tradicional. Asocia tu marca a valores positivos y relevantes abriendo una ventana de beneficios para tus clientes. 

¿Eres un futuro usuario?
Estamos devolviendo dinero directamente al bolsillo de nuestros usuarios. Convencemos a tus marcas favoritas de que reembolsen una parte de tus compras en lugar de gastar dinero en publicidad, cambiando así las reglas del juego.",,"148 en LinkedIn
Incluye los miembros que han indicado a GELT como empresa actual (también a los que tienen un puesto a media jornada).","Alcobendas, Community of Madrid",,Unknown,Unknown
107,https://www.linkedin.com/company/h.i.-iberia-ingenier-a-y-proyectos/,HI Iberia Ingeniería y Proyectos,"HI Iberia es una de las principales empresas de desarrollo de software y soluciones TIC en España y Europa. Llevamos más de 20 años proporcionando a nuestros clientes nuevas alternativas de negocio, una rápida y flexible adaptación empresarial y detectando nuevas oportunidades. 

Desde que comenzamos en 1999 hemos ido creciendo año tras año en los que hemos desarrollado nuevas áreas de negocio apostando siempre por el I+D+i y el sector tecnológico. Tras casi dos décadas en el sector de las telecomunicaciones y con una plantilla de 150 profesionales, HI Iberia una empresa cien por cien española, cuenta con clientes punteros en el sector de la tecnología y las comunicaciones. Compañías como Indra, Telefónica, IBM, Accenture, SENER, Banco Popular, Caser Seguros o Vodafone, entre otras. 

Lideramos proyectos internacionales y sostenibles de alto valor añadido, con una facturación anual que ronda los 8 millones de euros, de los cuales invertimos un 10 por ciento en investigación y desarrollo. Europa es nuestro socio y aliado. Prueba de ello son los más de 25 proyectos que hemos desarrollado conjuntamente con su patrocinio. Una alianza que empezó hace 20 años y que mantenemos en estrecha colaboración. 

Nuestro principal objetivo es mejorar la competitividad de nuestros clientes, ofreciéndoles nuevos servicios y soluciones, proporcionándoles la flexibilidad y la eficiencia necesaria que requiera su negocio. Somos una empresa comprometida, nos esmeramos en nuestro trabajo. El cuidado y la empatía son el fiel reflejo de nuestra filosofía. Apostamos por la detección y gestión del talento. 

HI Iberia cuenta con: consultoría tecnológica; factoría de desarrollo; proyectos de administración pública; investigación y desarrollo; calidad del software; mantenimiento y recursos humanos.

Nuestra mejor seña de identidad es el compromiso con la innovación y la calidad, siempre presente en cada proyecto profesional y en el quehacer diario de todos nuestros profesionales.","IT Systems, open source software, IPTV, R&D, semantic web, networks, social media, cloud computing, Artificial Intelligence, Innovation, Technology, Big Data, Deep Learning, Machine Learning, Deep Reinforcement Learning, NLP, Lenguaje Natural, Natural Language Processing, IoT, Blockchain, Advanced Control Systems y Drones Swarm",51-200 empleados,"100 en LinkedIn
Incluye los miembros que han indicado a HI Iberia Ingeniería y Proyectos como empresa actual (también a los que tienen un puesto a media jornada).",1989,http://www.hi-iberia.es/,
108,https://www.linkedin.com/company/le-guide-noir/,Le Guide Noir,"Paseo de Recoletos 27, Madrid, 28004, ES",Unknown,51-200 empleados,"58 en LinkedIn
Incluye los miembros que han indicado a Le Guide Noir como empresa actual (también a los que tienen un puesto a media jornada).","Big Data, Social Media Analytics, Influencer Marketing, Social Media Performance Optimization y SaaS",http://www.leguidenoir.com/,
109,https://www.linkedin.com/company/graphext/,Graphext,Subvención,Unknown,Unknown,Unknown,Unknown,graphext.com,Unknown
110,https://www.linkedin.com/company/casafari-llc/,CASAFARI,"🚀 The all-in-one real estate platform to win clients and invest at scale! 
 💥 Our mission: To solve chaos and bring transparency to the real estate market.

CASAFARI is a leading real estate platform that connects 50,000 professionals through its innovative data and collaboration tools.

With proprietary technology to index, aggregate, and analyse 250 million listings from 30.000 sources, CASAFARI builds property history, property sourcing search, CMA, market analytics, market reports, APIs and CRM to serve such clients as Cerberus, Kronos, Vanguard, Masteos, Casavo, Sotheby’s International Realty, Coldwell Banker, Century 21, Savills, JLL, Engel & Voelkers, Keller Williams among others on the real estate market.",2018,Servicios de TI y consultoría de TI,201-500 empleados,"Lisbon, Lisbon",https://www.casafari.com,21 363 0713
